Date,Price,Open,High,Low,Vol.,Change %
"Jan 04, 2016",433.3,430.7,435.3,428.6,53.01K,0.61%
"Jan 03, 2016",430.7,433.7,434.1,423.1,54.83K,-0.70%
"Jan 02, 2016",433.7,434.0,437.4,430.7,33.57K,-0.06%
"Jan 01, 2016",434.0,430.0,438.0,425.9,46.97K,0.94%
"Dec 31, 2015",430.0,427.1,433.1,417.1,65.21K,0.66%
"Dec 30, 2015",427.1,431.9,435.0,420.8,68.27K,-1.10%
"Dec 29, 2015",431.9,421.8,433.6,419.3,70.65K,2.41%
"Dec 28, 2015",421.8,422.4,429.9,417.1,68.35K,-0.15%
"Dec 27, 2015",422.4,415.4,425.5,406.1,67.58K,1.69%
"Dec 26, 2015",415.4,454.0,456.5,400.5,208.58K,-8.52%
"Dec 25, 2015",454.0,453.0,457.4,449.5,42.39K,0.24%
"Dec 24, 2015",453.0,442.4,460.6,441.8,79.60K,2.38%
"Dec 23, 2015",442.4,437.0,444.8,434.3,63.25K,1.24%
"Dec 22, 2015",437.0,437.6,443.2,433.3,65.79K,-0.13%
"Dec 21, 2015",437.6,441.8,445.5,424.0,121.99K,-0.95%
"Dec 20, 2015",441.8,461.2,462.8,431.1,121.53K,-4.21%
